vendor,product,asset_type,Risk
jhipster,generator jhipster,Other ICS Device,0.4593332016
jtekt,gc a22w cw_firmware,Other ICS Device,0.4813052832000001
jtekt,kostac_plc,Other ICS Device,0.3718346688000001
jtekt,kostac_plc_programming_software,Other ICS Device,0.3676751568
jtekt,pc10g cpu_firmware,Other ICS Device,0.42635103840000005
jtekt,pc10g cpu_tcc 6353_firmware,Other ICS Device,0.4896896256
juniper,junos,Switch,0.47922912576000004
juniper,junos_os_evolved,Switch,0.44876329344
kepware,kepserverex,Other ICS Device,0.37702748160000005
knovos,discovery,Other ICS Device,0.5686033248000001
konghq,docker kong,Other ICS Device,0.45753120000000014
konghq,kong_gateway,Other ICS Device,0.488673864
koyoele,remote_gc,Other ICS Device,0.3199763952
kuka,visual_components_network_license_server,Other ICS Device,0.38102400000000003
landisgyr,e850_firmware,Other ICS Device,0.2715558048000001
laquisscada,scada,Other ICS Device,0.48324396960000005
lcds,laquis_scada,Other ICS Device,0.37285920000000006
level1,wbr 6012_firmware,Other ICS Device,0.38102400000000003
lg,webos,Other ICS Device,0.46552847040000017
libmodbus,libmodbus,Other ICS Device,0.45753120000000014
lightxun,iptv_gateway,Other ICS Device,0.3661592256
linux,linux_kernel,Other ICS Device,0.46340804160000004
linuxfoundation,ceph,Other ICS Device,0.33445440000000004
linuxfoundation,the_update_framework,Other ICS Device,0.4978030176
litestar,litestar,Other ICS Device,0.48685976640000006
ls electric,xbc dn32u_firmware,Other ICS Device,0.4576116384000001
ls electric,xg5000,Other ICS Device,0.3206586096000001
machinesense,feverwarn_firmware,Other ICS Device,0.3480923376000001
mayan edms,mayan_edms,Other ICS Device,0.3370136112
maykinmedia,open_forms,Other ICS Device,0.3807058752000001
mcafee,content_security_reporter,Other ICS Device,0.2358747216
mcafee,data_loss_prevention_discover,Other ICS Device,0.45850885920000006
mcafee,data_loss_prevention_endpoint,Other ICS Device,0.3435073488
mcafee,email_gateway,Other ICS Device,0.29787458400000005
mcafee,web_gateway,Other ICS Device,0.49604577120000015
meetecho,janus,Other ICS Device,0.5589343872000001
mfasoft,secure_authentication_server,Other ICS Device,0.44278587360000005
mi,miui_firmware,Other ICS Device,0.4329569664000001
microfocus,secure_messaging_gateway,Other ICS Device,0.4242672000000001
microsoft,azure_data_box_gateway,Other ICS Device,0.4167486288
microsoft,on prem_data_gateway,Other ICS Device,0.44278617600000003
microsoft,windows_10,Other ICS Device,0.43489837440000007
microsoft,windows_10_1507,Other ICS Device,0.4835862864000001
microsoft,windows_server_2008,Other ICS Device,0.40204926720000006
microsoft,windows_server_2012,Other ICS Device,0.5235439104
microsoft,windows_server_2016,Other ICS Device,0.5273837856
minio,minio,Other ICS Device,0.5034122352000001
mitel,micollab,Other ICS Device,0.44292709440000005
mitel,mivoice_connect,Other ICS Device,0.5118673392000002
mitsubishi,g 50a_firmware,Other ICS Device,0.4043088
mitsubishi,gt27_firmware,Other ICS Device,0.44484763680000006
mitsubishi,melsec_iq r_r00_cpu_firmware,Other ICS Device,0.5086649232000001
mitsubishi,melsec_iq r_rd81mes96n_firmware,Other ICS Device,0.5569594128000002
mitsubishielectric,c_controller_interface_module_utility,Other ICS Device,0.45753120000000014
mitsubishielectric,c_controller_module_setting_and_monitoring_tool,Other ICS Device,0.59745168
mitsubishielectric,coreos,Other ICS Device,0.5713155504
mitsubishielectric,cpu_module_logging_configuration_tool,Other ICS Device,0.45753120000000014
mitsubishielectric,cr800 q_firmware,Other ICS Device,0.4631029200000001
mitsubishielectric,cw_configurator,Other ICS Device,0.45753120000000014
mitsubishielectric,ezsocket,Other ICS Device,0.5908028112000001
mitsubishielectric,fx3g 14_mr\/ds_firmware,Other ICS Device,0.47908657439999996
mitsubishielectric,fx3u 16mr\/es_firmware,Other ICS Device,0.43613246879999995
mitsubishielectric,fx3u 32mt\/es_firmware,Other ICS Device,0.5405034096
mitsubishielectric,fx3u enet l_firmware,Other ICS Device,0.38102400000000003
mitsubishielectric,fx3u enet_firmware,Other ICS Device,0.38102400000000003
mitsubishielectric,fx5 enet\/ip_firmware,Other ICS Device,0.44325822240000007
mitsubishielectric,fx5u 32mt\/es_firmware,Other ICS Device,0.3172671936000001
mitsubishielectric,fx5u 80mt\/ess_firmware,Other ICS Device,0.5592984768
mitsubishielectric,fx5uc 32mr\/ds ts_firmware,Other ICS Device,0.4940293680000001
mitsubishielectric,fx5uc_firmware,Other ICS Device,0.5340958560000001
mitsubishielectric,gc enet com_firmware,Other ICS Device,0.30965760000000003
mitsubishielectric,got2000_gt27_firmware,Other ICS Device,0.4224153024
mitsubishielectric,gt2107 wtbd_firmware,Other ICS Device,0.4314038400000001
mitsubishielectric,gt21_firmware,Other ICS Device,0.5172122591999999
mitsubishielectric,gt_designer3,Other ICS Device,0.38102400000000003
mitsubishielectric,gt_softgot2000,Other ICS Device,0.42535946880000003
mitsubishielectric,gx_works2,Other ICS Device,0.38102400000000003
mitsubishielectric,gx_works3,Other ICS Device,0.4870904976
mitsubishielectric,iu1 1m20 d_firmware,Other ICS Device,0.5655261024000001
mitsubishielectric,mac 557if e_firmware,Other ICS Device,0.5696094096000002
mitsubishielectric,mac 587if e_firmware,Other ICS Device,0.4392529344
mitsubishielectric,mc_works,Other ICS Device,0.6012809712000002
mitsubishielectric,mc_works32,Other ICS Device,0.43424640000000003
mitsubishielectric,melsec_iq fx5u 32mr\/ds_firmware,Other ICS Device,0.3828384
mitsubishielectric,melsec_iq fx5u 32mt\/es_firmware,Other ICS Device,0.43948729440000006
mitsubishielectric,melsec_iq r00cpu_firmware,Other ICS Device,0.44090827200000005
mitsubishielectric,melsec_iq r_firmware,Other ICS Device,0.5223687840000001
mitsubishielectric,melsec_iq rj71eip91_firmware,Other ICS Device,0.5621984928000001
mitsubishielectric,melsec_ws0 geth00200_firmware,Other ICS Device,0.4465177920000001
mitsubishielectric,mi5122 vw_firmware,Other ICS Device,0.5586930720000001
mitsubishielectric,q03udecpu_firmware,Other ICS Device,0.46083794400000005
mitsubishielectric,qj71mes96_firmware,Other ICS Device,0.5404907088
mitsubishielectric,r00cpu_firmware,Other ICS Device,0.38102400000000003
mitsubishielectric,r08sfcpu_firmware,Other ICS Device,0.43424640000000003
mitsubishielectric,r12ccpu v_firmware,Other ICS Device,0.30965760000000003
mitsubishielectric,rh 12sdh55_firmware,Other ICS Device,0.4541319216
mitsubishielectric,rj71en71_firmware,Other ICS Device,0.4413125808
mnapoli,bref,Other ICS Device,0.38246705280000004
mobile industrial robots,mir100_firmware,Other ICS Device,0.45753120000000014
mobileiron,mobile\@work,Other ICS Device,0.38102400000000003
mobyproject,moby,Other ICS Device,0.4802695632
modbustools,modbus_poll,Other ICS Device,0.37966471200000007
modbustools,modbus_slave,Other ICS Device,0.41443980480000003
mokosmart,mkgw1_gateway_firmware,Other ICS Device,0.4799021472000001
motorola,ace1000_firmware,Other ICS Device,0.5144244336000001
motorola,moscad_ip_gateway_firmware,Other ICS Device,0.4410987840000001
moxa,edr g902 t_firmware,Other ICS Device,0.5019628320000002
moxa,edr g903_firmware,Other ICS Device,0.5857648272000001
moxa,eds 4008_firmware,Other ICS Device,0.401727816
moxa,eds g503_firmware,Other ICS Device,0.33075544320000005
moxa,eds g516e_firmware,Other ICS Device,0.5336026416
moxa,iologik_2512_firmware,Other ICS Device,0.40463478720000007
moxa,iologik_e1210_firmware,Other ICS Device,0.4442222736000001
moxa,iologik_e4200_firmware,Other ICS Device,0.3748698576
moxa,mds g516e_firmware,Other ICS Device,0.40544280000000005
moxa,mgate_5105 mb eip_firmware,Other ICS Device,0.5740794864000001
moxa,mgate_mb3170i_firmware,Other ICS Device,0.4211186112
moxa,mgate_mb3180_firmware,Other ICS Device,0.4761381744000001
moxa,miineport_e1_firmware,Other ICS Device,0.5307618960000001
moxa,mxsecurity,Other ICS Device,0.5189347296000001
moxa,mxview,Other ICS Device,0.5606997984000002
moxa,mxview_one,Other ICS Device,0.3772957104000001
moxa,nport_5100a_firmware,Other ICS Device,0.32095677600000005
moxa,nport_5110_firmware,Other ICS Device,0.4043088
moxa,nport_5150ai m12 ct t_firmware,Other ICS Device,0.3965350032000001
moxa,nport_6150 t_firmware,Other ICS Device,0.3786489504000001
moxa,nport_ia5150a_firmware,Other ICS Device,0.38102400000000003
moxa,nport_iaw5000a i\/o_firmware,Other ICS Device,0.49311249120000017
moxa,nport_iaw5150a 6i\/o_firmware,Other ICS Device,0.5730322752000001
moxa,nport_w2150a_firmware,Other ICS Device,0.4947406128000001
moxa,oncell_g3150a lte_firmware,Other ICS Device,0.32759173440000006
moxa,oncell_g3470a lte eu t_firmware,Other ICS Device,0.5270590080000002
moxa,oncell_g3470a lte us t_firmware,Other ICS Device,0.5257916496000001
moxa,pt 7528 24tx hv_firmware,Other ICS Device,0.5738980464000001
moxa,sds 3008_firmware,Other ICS Device,0.5233174128000001
moxa,tn 5900_firmware,Other ICS Device,0.5829791184
moxa,tn 5916 wv t_firmware,Other ICS Device,0.43944768
moxa,uc 2101 lx_firmware,Other ICS Device,0.3441230352
moxa,uc 8580 t lx_firmware,Other ICS Device,0.36483894720000004
moxa,vport_06ec 2v26m_firmware,Other ICS Device,0.5063319072000001
moxa,vport_461_firmware,Other ICS Device,0.45753120000000014
moxa,wac 2004_firmware,Other ICS Device,0.5623947504000001
mozilla,firefox,Other ICS Device,0.4711881888000002
mozilla,nss,Other ICS Device,0.5945537808000001
mozilla,thunderbird,Other ICS Device,0.45753120000000014
mozilla,webthings_gateway,Other ICS Device,0.3966840864
mysyngeryss,husky_rtu_6049 e70_firmware,SCADA Server,0.73159776144
mz automation,libiec61850,Other ICS Device,0.5203868544000001
ncsist,mobile_device_manager,Other ICS Device,0.38264546880000005
netapp,active_iq_unified_manager,Other ICS Device,0.34776000000000007
netapp,ontap,Other ICS Device,0.2664144
netapp,virtual_desktop_service,Other ICS Device,0.5561529120000002
netentsec,application_security_gateway,Other ICS Device,0.6048
netentsec,application_security_gateway_firmware,Other ICS Device,0.47576531520000015
netentsec,ns asg_firmware,Other ICS Device,0.47968169760000007
ni,veristand,Other ICS Device,0.5981269392000002
nicmx,fort validator,Other ICS Device,0.37719259200000005
nmfc,power_line_communications,Other ICS Device,0.24133818240000002
node opcua_project,node opcua,Gateway,0.38102400000000003
nokia,1350_optical_management_system,Other ICS Device,0.6035882832
northgrid,proself,Other ICS Device,0.5300657712
nvidia,bmc,Other ICS Device,0.3679355232
nvidia,sbios,Other ICS Device,0.35679631680000007
octobercms,october,Other ICS Device,0.3112651584000001
oisf,suricata,Other ICS Device,0.4757994864
okfn,ckan,Other ICS Device,0.37781704800000004
okta,access_gateway,Other ICS Device,0.4838445360000001
omron,automation_software_sysmac_studio,Other ICS Device,0.37285920000000006
omron,cj1g cpu45p_firmware,Other ICS Device,0.43424640000000003
omron,cj2m cpu35_firmware,Other ICS Device,0.4273988544000001
omron,cp1l el20dr d_firmware,Other ICS Device,0.5672745792000001
omron,cs1w eip21_firmware,Other ICS Device,0.5756952096000002
omron,cx drive,Other ICS Device,0.37476220320000003
omron,cx motion mch_firmware,Other ICS Device,0.3371953536
omron,cx motion_pro,Other ICS Device,0.25034970240000004
omron,cx one,Other ICS Device,0.5379118416
omron,cx position,Other ICS Device,0.4697599536
omron,cx programmer,Other ICS Device,0.47983168800000014
omron,cx supervisor,Other ICS Device,0.3296160000000001
omron,nj101 1000_firmware,Other ICS Device,0.4212410832
omron,nx701 1600_firmware,Other ICS Device,0.49963283999999997
omron,plc_cj1_firmware,Other ICS Device,0.47732781600000007
omron,sysmac_cj2h cpu64 eip_firmware,Other ICS Device,0.38102400000000003
omron,sysmac_cj2h cpu64_firmware,Other ICS Device,0.4543814016
omron,sysmac_cs1_firmware,Other ICS Device,0.45797996160000015
omron,sysmac_studio,Other ICS Device,0.37285920000000006
onlyoffice,workspace,Other ICS Device,0.34384875840000007
opc_ua_stack_project,opc_ua_stack,Gateway,0.4433129568000001
opcfoundation,ua .net legacy,Other ICS Device,0.4233451824
opcfoundation,ua .netstandard,Other ICS Device,0.38102400000000003
opcfoundation,ua java,Other ICS Device,0.49189563360000005
opcfoundation,ua_.net_standard_stack,Other ICS Device,0.5057903088000001
opcfoundation,ua_java_legacy,Other ICS Device,0.42593826240000005
openatom,openharmony,Other ICS Device,0.3209150448000001
openbsd,openssh,Other ICS Device,0.4642771392
openkm,openkm,Other ICS Device,0.3406269888000001
opennds,opennds,Other ICS Device,0.45753120000000014
openplcproject,openplc_v3_firmware,Other ICS Device,0.5817655872
openssl,openssl,Other ICS Device,0.5058764928
opentext,opentext_extended_ecm,Other ICS Device,0.46294748640000005
opsramp,gateway,Other ICS Device,0.45753120000000014
opswat,metadefender,Other ICS Device,0.6048
oracle,bi_publisher,Other ICS Device,0.3755768688
oracle,cloud_infrastructure_storage_gateway,Other ICS Device,0.5879405952000001
oracle,customer_relationship_management_gateway_for_mobile_devices,Other ICS Device,0.5532655968
oracle,database,Other ICS Device,0.3420791136000001
oracle,database_server,Other ICS Device,0.35676305280000004
oracle,enterprise_manager_base_platform,Other ICS Device,0.41647314240000005
oracle,hospitality_cruise_materials_management,Other ICS Device,0.30176979840000007
oracle,peoplesoft_enterprise,Other ICS Device,0.34457058720000006
oracle,peoplesoft_enterprise_hcm_candidate_gateway,Other ICS Device,0.43704662400000005
oracle,peoplesoft_enterprise_human_capital_management_candidate_gateway,Other ICS Device,0.4368990528
oracle,primavera_gateway,Other ICS Device,0.35253398880000003
oracle,secure_global_desktop,Other ICS Device,0.5974492608000002
oracle,storage_cloud_software_appliance,Other ICS Device,0.5890582656000001
outbackpower,mojave_inverter_oghi8048a_firmware,Other ICS Device,0.37773449280000004
ovarro,twinsoft,Other ICS Device,0.45753120000000014
ozeki,ozeki_ng_sms_gateway,Other ICS Device,0.5336591904000001
palletsprojects,quart,Other ICS Device,0.48571881120000004
paloaltonetworks,globalprotect,Other ICS Device,0.28194082560000006
paloaltonetworks,pan os,Other ICS Device,0.6048
papaki,piraeus_bank_woocommerce_payment_gateway,Other ICS Device,0.5514917184000001
payflex,payment_gateway,Other ICS Device,0.30784320000000004
payhere,payhere_payment_gateway,Other ICS Device,0.4534714800000001
payplus,payplus_payment_gateway,Other ICS Device,0.6048
paytm,payment_gateway,Other ICS Device,0.45753120000000014
pcs,dexicon_enterprise,Other ICS Device,0.3818961216
pepperl fuchs,wha gw f2d2 0 as z2 eth_firmware,Other ICS Device,0.5270447952000001
pexip,pexip_infinity,Other ICS Device,0.38102400000000003
phoenixcontact,automationworx_software_suite,Other ICS Device,0.4013050608
phoenixcontact,fl_comserver_uni_232\/422\/485_firmware,Other ICS Device,0.38102400000000003
phoenixcontact,ilc1x0_firmware,Other ICS Device,0.495722808
pimcore,pimcore,Other ICS Device,0.37160333280000013
progress,moveit_gateway,Other ICS Device,0.5237489376
progress,moveit_transfer,Other ICS Device,0.29235971520000004
progress,openedge,Other ICS Device,0.6048
prosysopc,ua_modbus_server,Other ICS Device,0.38102400000000003
proxmox,backup_server,Other ICS Device,0.5373741744000001
proxmox,proxmox_mail_gateway,Other ICS Device,0.5196813552000001
pulsesecure,pulse_connect_secure,Other ICS Device,0.43424640000000003
pulsesecure,pulse_secure_desktop_client,Other ICS Device,0.5425730352000001
puppet,puppet,Other ICS Device,0.36182401920000007
qualcomm,agatti_firmware,Other ICS Device,0.5260117968000002
qualcomm,apq8009_firmware,Other ICS Device,0.3636744048000001
quest analytics,iqcrm,Other ICS Device,0.5720479632000002
ramp,altimeter,Other ICS Device,0.31116960000000005
rapidscada,rapid_scada,Data Historian,0.6076949961600001
redhat,3scale_api_management,Other ICS Device,0.38102400000000003
redhat,ansible,Other ICS Device,0.24312960000000006
redhat,ansible_automation_platform,Other ICS Device,0.40889560320000007
redhat,ansible_engine,Other ICS Device,0.35955360000000003
redhat,ceph,Other ICS Device,0.4360093920000001
redhat,ceph_storage,Other ICS Device,0.34776000000000007
redhat,coreos installer,Other ICS Device,0.296352
redhat,etcd,Other ICS Device,0.46366568640000005
redhat,ignition,Other ICS Device,0.34776000000000007
redhat,openshift_container_platform,Other ICS Device,0.23647680000000004
redlion,crimson,Other ICS Device,0.39204194400000003
redlioncontrols,st ipm 6350_firmware,Other ICS Device,0.5080316976000001
revolut,revolut_gateway_for_woocommerce,Other ICS Device,0.36228941280000004
rockwellautomation,1756 en2f_series_a_firmware,Other ICS Device,0.6028029504000002
rockwellautomation,1756 en2t_series_a_firmware,Other ICS Device,0.45753120000000014
rockwellautomation,1756 en4tr_firmware,Other ICS Device,0.4666252752000001
rockwellautomation,2800c_optixpanel_compact_firmware,Other ICS Device,0.42108988320000007
rockwellautomation,5015 aenftxt_firmware,Other ICS Device,0.4428980640000001
rockwellautomation,allen bradley_flex_io_1794 aent\/b_firmware,Other ICS Device,0.4070945088000001
rockwellautomation,arena,Other ICS Device,0.5276756016000002
rockwellautomation,armor_compact_guardlogix_5370_firmware,Other ICS Device,0.41761440000000005
rockwellautomation,armor_powerflex_firmware,Other ICS Device,0.38102400000000003
rockwellautomation,armorstart_st_284ee_firmware,Other ICS Device,0.373666608
rockwellautomation,compactlogix_5370_firmware,Other ICS Device,0.466606224
rockwellautomation,compactlogix_5380_firmware,Other ICS Device,0.41761440000000005
rockwellautomation,compactlogix_5480_firmware,Other ICS Device,0.4597477920000001
rockwellautomation,connected_components_workbench,Other ICS Device,0.437583384
rockwellautomation,controllogix_5570_controller_firmware,Other ICS Device,0.45912545280000006
rockwellautomation,controllogix_5580_firmware,Other ICS Device,0.3735353664
rockwellautomation,drivetools_add on_profiles,Other ICS Device,0.32027788800000007
rockwellautomation,enhanced_him,Other ICS Device,0.4711848624
rockwellautomation,factorytalk_alarms_and_events,Other ICS Device,0.4085233488000001
rockwellautomation,factorytalk_assetcentre,Other ICS Device,0.45753120000000014
rockwellautomation,factorytalk_linx,Other ICS Device,0.43424640000000003
rockwellautomation,factorytalk_policy_manager,Other ICS Device,0.3336554592
rockwellautomation,factorytalk_services_platform,Other ICS Device,0.5761355040000001
rockwellautomation,factorytalk_transaction_manager,Other ICS Device,0.40107221280000005
rockwellautomation,factorytalk_vantagepoint,Other ICS Device,0.4970216160000001
rockwellautomation,factorytalk_view,Other ICS Device,0.4945307472000001
rockwellautomation,flex_i\/o_1794 aent,Other ICS Device,0.35459575200000004
rockwellautomation,flex_i\/o_1794 aent\/b_firmware,Other ICS Device,0.35459575200000004
rockwellautomation,flex_io_1794 aent\/b_firmware,Other ICS Device,0.4070945088000001
rockwellautomation,isagraf_workbench,Other ICS Device,0.37285920000000006
rockwellautomation,kinetix_5500_firmware,Other ICS Device,0.43424640000000003
rockwellautomation,kinetix_5700_firmware,Other ICS Device,0.38102400000000003
rockwellautomation,micrologix_1100_b_firmware,Other ICS Device,0.3760982064
rockwellautomation,micrologix_1100_firmware,Other ICS Device,0.5456702160000001
rockwellautomation,micrologix_1400_a_firmware,Other ICS Device,0.46821045600000016
rockwellautomation,micrologix_1400_firmware,Other ICS Device,0.51530472
rockwellautomation,modbus_tcp_server_add_on_instructions,Other ICS Device,0.2745792000000001
rockwellautomation,pavilion8,Other ICS Device,0.5631150672000003
rockwellautomation,powerflex_527_ac_drives_firmware,Other ICS Device,0.40632611040000005
rockwellautomation,powermonitor_1000_firmware,Other ICS Device,0.4242672000000001
rockwellautomation,rslinx,Other ICS Device,0.38102400000000003
rockwellautomation,rslinx_classic,Other ICS Device,0.37285920000000006
rockwellautomation,studio_5000_logix_designer,Other ICS Device,0.2549083824
rockwellautomation,studio_5000_logix_emulate,Other ICS Device,0.3747410352
rockwellautomation,thinmanager,Other ICS Device,0.6048
rockwellautomation,thinmanager_thinserver,Other ICS Device,0.6048
royal elementor addons,royal_elementor_addons,Other ICS Device,0.35962799040000004
rtautomation,460_series_firmware,Other ICS Device,0.3361076208
ruckuswireless,r310_firmware,Other ICS Device,0.45753120000000014
ruijie,nbr2600s_firmware,Other ICS Device,0.254141496
ruijie,nbr3000d e_firmware,Other ICS Device,0.40137491520000007
ruijienetworks,rg eg350_firmware,Other ICS Device,0.490690872
ruijienetworks,rg nbr2100g e_firmware,Other ICS Device,0.5870560752000001
s3india,husky_rtu_6049 e70_firmware,Other ICS Device,0.32109436800000013
sae it,net line_fw 50_firmware,Other ICS Device,0.43424640000000003
saleswonder,webinar_ignition,Other ICS Device,0.27703287360000006
samsung,knox_cloud_services,Other ICS Device,0.4298839776000001
sangoma,restapps,Other ICS Device,0.45753120000000014
sap,graphical_user_interface,Other ICS Device,0.31090348800000006
sap,netweaver_abap,Other ICS Device,0.43625554560000007
sap,netweaver_application_server_java,Other ICS Device,0.21856111200000003
sap,netweaver_master_data_management,Other ICS Device,0.3939047280000001
sas,environment_manager,Other ICS Device,0.3984643152000001
sas,go_rpm_utils,Other ICS Device,0.45722880000000005
sas,integration_technologies,Other ICS Device,0.3208476096
sas,sas\/intrnet,Other ICS Device,0.536058432
sas,visual_analytics,Other ICS Device,0.3857000112000001
sas,web_administration_interface,Other ICS Device,0.39161435040000003
sas,web_report_studio,Other ICS Device,0.43466794560000005
scada lts,scada lts,Other ICS Device,0.4242672000000001
schneider electric,140noe77101_firmware,PLC,0.5787679060800001
schneider electric,5500ac2_firmware,PLC,0.6086106734400002
schneider electric,accusine_pcsp_pfvp_firmware,PLC,0.5671494561600001
schneider electric,accutech_manager,PLC,0.44995982976000004
schneider electric,acti9_powertag_link_c_\(a9xelc10 a\)_firmware,PLC,0.42188340096000004
schneider electric,acti9_smartlink_si_d_firmware,PLC,0.6776589960000002
schneider electric,andover_continuum_9680_firmware,PLC,0.6760560139200001
schneider electric,apc_easy_ups_online_monitoring_software,PLC,0.7348885891200002
schneider electric,apc_easy_ups_online_software,PLC,0.6870393129600002
schneider electric,c bus_toolkit,PLC,0.7057548187200001
schneider electric,c gate_server,PLC,0.45985968000000005
schneider electric,canbrass,PLC,0.5723373297600001
schneider electric,clearscada,PLC,0.5697557006400001
schneider electric,conext_combox_firmware,PLC,0.5960139494400003
schneider electric,connexium_network_manager,PLC,0.5642884800000002
schneider electric,custom_reports,PLC,0.6762040790400001
schneider electric,data_center_expert,PLC,0.6418235073600002
schneider electric,easergy_builder,PLC,0.5375942409600001
schneider electric,easergy_builder_installer,PLC,0.4147315200000001
schneider electric,easergy_p141_firmware,PLC,0.6572013940800002
schneider electric,easergy_p3_firmware,PLC,0.49424621904000016
schneider electric,easergy_p5_firmware,PLC,0.7144231550400001
schneider electric,easergy_studio,PLC,0.49826859264000006
schneider electric,easergy_t300_firmware,PLC,0.7106428324800003
schneider electric,easy_ups_online_monitoring_software,PLC,0.4111018732800001
schneider electric,eb450_firmware,PLC,0.4505841648000001
schneider electric,ecostruxure_building_operation,HMI/ES,0.4592866118400001
schneider electric,ecostruxure_control_expert,HMI/ES,0.6526536912000002
schneider electric,ecostruxure_cybersecurity_admin_expert,HMI/ES,0.4313521900800001
schneider electric,ecostruxure_energy_expert,HMI/ES,0.5566818096000002
schneider electric,ecostruxure_foxboro_dcs_control_core_services,HMI/ES,0.45105276384000004
schneider electric,ecostruxure_geo_scada_expert_2019,HMI/ES,0.49633978464
schneider electric,ecostruxure_it_gateway,HMI/ES,0.5185353600000002
schneider electric,ecostruxure_machine_expert,HMI/ES,0.6120451411200002
schneider electric,ecostruxure_machine_expert_ _hvac,HMI/ES,0.4517776166400001
schneider electric,ecostruxure_operator_terminal_expert,HMI/ES,0.6515573299200003
schneider electric,ecostruxure_power_build_ _rapsody,HMI/ES,0.55389241152
schneider electric,ecostruxure_power_commission,HMI/ES,0.5185353600000002
schneider electric,ecostruxure_power_monitoring_expert,HMI/ES,0.6017525740800002
schneider electric,enterprise_server_installer,PLC,0.41766932592000006
schneider electric,evc1s22p4_firmware,PLC,0.5232628800000001
schneider electric,evlink_city_evc1s22p4_firmware,PLC,0.6782803473600002
schneider electric,evlink_home_firmware,PLC,0.4564705924800001
schneider electric,foxrtu_station,PLC,0.45985968000000005
schneider electric,galaxy_vl_firmware,PLC,0.4051121356800001
schneider electric,geo_scada_mobile,PLC,0.4865307955200001
schneider electric,gp pro_ex,PLC,0.4493645856000001
schneider electric,gp pro_ex_firmware,PLC,0.5003385206400001
schneider electric,guicon,PLC,0.45985968000000005
schneider electric,hmibmuhi29d2801_firmware,PLC,0.45985968000000005
schneider electric,hmibscea53d1edb_firmware,PLC,0.5135510016000001
schneider electric,igss_dashboard,PLC,0.6245778369600001
schneider electric,insighthome_firmware,PLC,0.5397182481600001
schneider electric,interactive_graphical_scada_system,PLC,0.7303537684800002
schneider electric,interactive_graphical_scada_system_data_collector,PLC,0.6842249568000001
schneider electric,interactive_graphical_scada_system_data_server,PLC,0.7312440240000002
