vendor,product,asset_type,Risk
schneider electric,ion8650_firmware,PLC,0.38725965936000006
schneider electric,mcsesp083f23g0_firmware,PLC,0.7159582584000003
schneider electric,merten_instabus_tastermodul_1fach_system_m_firmware,PLC,0.52040302272
schneider electric,modbus_driver_suite,PLC,0.4290975662400001
schneider electric,modicon_m218_firmware,PLC,0.5787679060800001
schneider electric,modicon_m221_firmware,PLC,0.4161010291200001
schneider electric,modicon_m241_firmware,PLC,0.5800967625600001
schneider electric,modicon_m258_firmware,PLC,0.48659270688000006
schneider electric,modicon_m340_bmx_p34 2010_firmware,PLC,0.54854621136
schneider electric,modicon_m340_bmxp341000,PLC,0.5699619475200001
schneider electric,modicon_m340_bmxp341000_firmware,PLC,0.6397408987200003
schneider electric,modicon_m340_bmxp342020_firmware,PLC,0.5232628800000001
schneider electric,modicon_m340_bmxp3420302_firmware,PLC,0.6203197526400003
schneider electric,modicon_m340_firmware,PLC,0.4511656094400001
schneider electric,modicon_m580_bmep584040_firmware,PLC,0.55978797168
schneider electric,modicon_m580_firmware,PLC,0.4613272776000001
schneider electric,modicon_tsxety4103_firmware,PLC,0.6631687540800002
schneider electric,modicon_x80_bmxnor0200h_rtu_firmware,PLC,0.37967328000000006
schneider electric,mtn6501 0001_firmware,PLC,0.6905246241600002
schneider electric,netbotz_355_firmware,PLC,0.46992960000000006
schneider electric,network_management_card_2_firmware,PLC,0.4124937600000001
schneider electric,opc_factory_server,Gateway,0.260832096
schneider electric,opc_ua_module_for_m580_firmware,Gateway,0.47832271200000004
schneider electric,operator_terminal_expert_runtime,PLC,0.4230772459200001
schneider electric,os_loader,PLC,0.6677643672000002
schneider electric,pmepxm0100_prosoft_configurator,PLC,0.49139978832000014
schneider electric,powerlogic_egx100_firmware,PLC,0.6790975027200002
schneider electric,powerlogic_hdpm6000_firmware,PLC,0.7029412084800002
schneider electric,powerlogic_ion7400_firmware,PLC,0.7186133606400003
schneider electric,powerlogic_ion8650_firmware,PLC,0.60127753392
schneider electric,powerlogic_ion9000_firmware,PLC,0.5642884800000002
schneider electric,powerlogic_ion_setup_firmware,PLC,0.6389047224000001
schneider electric,powerlogic_p5_firmware,PLC,0.42635295360000003
schneider electric,powerlogic_pm5341_firmware,PLC,0.5428287345600001
schneider electric,powerlogic_pm5560_firmware,PLC,0.6246718228800002
schneider electric,pro face_gp pro_ex,PLC,0.34212739680000004
schneider electric,rack_power_distribution_unit_with_network_management_card_2_firmware,PLC,0.5788022184000002
schneider electric,ritto_wiser_door,PLC,0.45165456000000015
schneider electric,sage_rtu_firmware,PLC,0.6332002992000001
schneider electric,scadapack_312e_firmware,PLC,0.46992960000000006
schneider electric,scadapack_7x_remote_connect,PLC,0.6079676904000002
schneider electric,scadapack_workbench,PLC,0.42031025568000013
schneider electric,scadapack_x70_security_administrator,PLC,0.5558793508800001
schneider electric,smt_series_1015_ups_firmware,PLC,0.7443916099200002
schneider electric,software_update,PLC,0.29575728
schneider electric,software_update_utility,PLC,0.41126299200000005
schneider electric,somove,PLC,0.4343085633600001
schneider electric,sosafe_configurable,PLC,0.5445592689600002
schneider electric,spacelogic_as b_firmware,PLC,0.37776820032000014
schneider electric,spacelogic_c bus_home_controller_firmware,PLC,0.7182523353600002
schneider electric,spacelogic_c bus_toolkit,PLC,0.7459200000000001
schneider electric,spacelynk_firmware,PLC,0.6382475668800002
schneider electric,struxureware_data_center_expert,PLC,0.7223023080000003
schneider electric,t200i_firmware,PLC,0.6124405996800002
schneider electric,tricon_tcm_4351_firmware,PLC,0.5431367995200002
schneider electric,triconex_model_3009_mp_firmware,Safety Controller,0.35659008
schneider electric,tristation_1131,PLC,0.6344280835200002
schneider electric,ulti_zigbee_installation_toolkit,PLC,0.4879771344
schneider electric,vijeo_designer,PLC,0.6042448036800001
schneider electric,webreports,PLC,0.6680690755200003
schneider electric,whc 5918a_firmware,PLC,0.5309395156800001
schneider electric,wiser_smart_eer21000_firmware,PLC,0.6656470732800003
schneider electric,zelio_soft_2,PLC,0.42763034160000013
school_dormitory_management_system_project,school_dormitory_management_system,SCADA Server,0.75553080624
se,ecostruxure_operator_terminal_expert,Other ICS Device,0.4263401520000001
sealevel,seaconnect_370w_firmware,Other ICS Device,0.3776976
secheron,sepcos_control_and_protection_relay_firmware,Other ICS Device,0.38102400000000003
selinc,sel 2241_rtac_module_firmware,Comms Gateway,0.7012099584000001
selinc,sel 3350_firmware,Comms Gateway,0.6254398080000002
selinc,sel 411l_firmware,Comms Gateway,0.4971456000000001
selinc,sel 451_firmware,Comms Gateway,0.6100416000000002
selinc,sel 5030_acselerator_quickset,Comms Gateway,0.4825755648000001
selinc,sel 5033_acselerator_real time_automation_controller,Comms Gateway,0.34079351040000005
selinc,sel 5036_acselerator_bay_screen_builder,Comms Gateway,0.5422749696000001
selinc,sel 5037_sel_grid_configurator,Comms Gateway,0.6157682496000001
serenityos,serenityos,Other ICS Device,0.46611724320000003
siedle,sg_150 0_firmware,Other ICS Device,0.5459218128000001
siemens,6bk1602 0aa12 0tp0_firmware,HMI/ES,0.68544
siemens,6ed1052 1md08 0ba1_firmware,HMI/ES,0.38487456000000003
siemens,6es7412 2ek07 0ab0_firmware,HMI/ES,0.4318272
siemens,6gk1411 1ac00_firmware,HMI/ES,0.53631190368
siemens,6gk5204 0ba00 2mb2_firmware,HMI/ES,0.6524689651200001
siemens,6gk5205 3bb00 2ab2_firmware,HMI/ES,0.59844498336
siemens,6gk5622 2gs00 2ac2_firmware,HMI/ES,0.48120595488000006
siemens,6gk6108 4am00 2ba2_firmware,HMI/ES,0.5178893328
siemens,6gk7243 8rx30 0xe0_firmware,HMI/ES,0.43464367296000006
siemens,6md85_firmware,HMI/ES,0.5254833225600001
siemens,7kg8500 0aa00 0aa0_firmware,HMI/ES,0.6633654048000002
siemens,7kg9501 0aa01 2aa1_firmware,HMI/ES,0.6171784012800001
siemens,apogee_mbc_\(ppc\)_\(p2_ethernet\)_firmware,HMI/ES,0.6643873958400001
siemens,automation_license_manager,HMI/ES,0.6435613296000001
siemens,biograph_horizon_pet\/ct_systems_firmware,HMI/ES,0.6611630860800002
siemens,brownfield_connectivity_gateway,HMI/ES,0.5765725929600001
siemens,capital_vstar,HMI/ES,0.6356828822400001
siemens,cerberus_dms,HMI/ES,0.6517968912000001
siemens,cerberus_pro_en_engineering_tool,HMI/ES,0.6793574054400001
siemens,climatix_pol908_firmware,HMI/ES,0.45894834720000005
siemens,climatix_pol909_firmware,HMI/ES,0.47801591712
siemens,comos,HMI/ES,0.5932167897600001
siemens,coreshield_one way_gateway,HMI/ES,0.38095761312000004
siemens,cp 8000_master_module_with_i\/o_ 25\/\+70_firmware,HMI/ES,0.5444610998400001
siemens,cp 8021_master_module_firmware,HMI/ES,0.4318272
siemens,cp 8031_firmware,HMI/ES,0.6531358982400002
siemens,cp 8050_firmware,HMI/ES,0.5456150380800001
siemens,cpci85_firmware,HMI/ES,0.5829828278400001
siemens,cpu_1504d_tf_firmware,HMI/ES,0.34888896
siemens,dca_vantage_analyzer_firmware,HMI/ES,0.44860265856000003
siemens,desigo_cc,HMI/ES,0.67913155296
siemens,desigo_consumption_control,HMI/ES,0.5185353600000002
siemens,desigo_dxr2_firmware,HMI/ES,0.5325382137600001
siemens,desigo_insight,HMI/ES,0.42644375424000003
siemens,desigo_pxc5_firmware,HMI/ES,0.6231636633600001
siemens,desigo_pxm30 1_firmware,HMI/ES,0.5774862844800002
siemens,digsi_4,HMI/ES,0.3892870800000001
siemens,dk_standard_ethernet_controller_evaluation_kit_firmware,HMI/ES,0.4318272
siemens,efibootguard,HMI/ES,0.3157393680000001
siemens,en100_ethernet_module_dnp3_firmware,HMI/ES,0.5410315008000001
siemens,en100_ethernet_module_dnp3_ip_firmware,HMI/ES,0.5693641632
siemens,industrial_edge_management,HMI/ES,0.6166656921600001
siemens,intermesh_7177_hybrid_2.0_subscriber,HMI/ES,0.6642506505600001
siemens,jt2go,HMI/ES,0.6323739206400002
siemens,jt_open,HMI/ES,0.43246260288000005
siemens,jt_open_toolkit,HMI/ES,0.5407984512000001
siemens,jt_utilities,HMI/ES,0.35587119456
siemens,license_management_utility,HMI/ES,0.4225737600000001
siemens,location_intelligence,HMI/ES,0.6413710060800002
siemens,logo\!_8_bm_firmware,HMI/ES,0.68544
siemens,logo\!_cmr2020_firmware,HMI/ES,0.36386376768000006
siemens,logo\!_soft_comfort,HMI/ES,0.4451932800000001
siemens,medicalis_workflow_orchestrator,HMI/ES,0.3882938774400001
siemens,mendix,HMI/ES,0.4841948160000001
siemens,mendix_email_connector,HMI/ES,0.5128225603200001
siemens,mendix_workflow_commons,HMI/ES,0.5159365142400001
siemens,modelsim,HMI/ES,0.4187733379200001
siemens,nucleus_net,HMI/ES,0.6694397740800002
siemens,nx_1980,HMI/ES,0.51344219808
siemens,omnivise_t3000_application_server,HMI/ES,0.6292102723200002
siemens,opcenter_execution_core,Gateway,0.5033254464000001
siemens,opcenter_execution_discrete,Gateway,0.4891649616
siemens,opcenter_quality,Gateway,0.5328659952000001
siemens,openpcs_7,HMI/ES,0.37946164032000007
siemens,openv2g,HMI/ES,0.3237240585600001
siemens,ozw672_firmware,HMI/ES,0.35265888000000006
siemens,pads_viewer,HMI/ES,0.5094693878400001
siemens,parasolid,HMI/ES,0.5094693878400001
siemens,plm_help_server,HMI/ES,0.49066125695999996
siemens,polarion_alm,HMI/ES,0.5437036886400002
siemens,polarion_subversion_webclient,HMI/ES,0.49022120448000006
siemens,ps\/iges_parasolid_translator,HMI/ES,0.4663802304000001
siemens,pxc00 e96.a_firmware,HMI/ES,0.43857981216
siemens,q200_firmware,HMI/ES,0.49890572928000015
siemens,qms_automotive,HMI/ES,0.5101812172800001
siemens,ruggedcom_crossbow,HMI/ES,0.6427840406400002
siemens,ruggedcom_rm1224_firmware,HMI/ES,0.5804216812800002
siemens,ruggedcom_rm1224_lte\(4g\)_eu_firmware,HMI/ES,0.64288719936
siemens,ruggedcom_ros,HMI/ES,0.61422861024
siemens,ruggedcom_ros_i800,HMI/ES,0.57618977472
siemens,ruggedcom_rox_mx5000_firmware,HMI/ES,0.5373890726400001
siemens,ruggedcom_rox_rx1400_firmware,HMI/ES,0.61482494304
siemens,ruggedcom_rox_rx1500_firmware,HMI/ES,0.5425590038400001
siemens,rwg1.m12_firmware,HMI/ES,0.3005633836800001
siemens,scalance_lpe9403_firmware,HMI/ES,0.65045719872
siemens,scalance_m 800_firmware,HMI/ES,0.58927825152
siemens,scalance_w1788 2ia_m12_firmware,HMI/ES,0.5330618899200001
siemens,scalance_w780_firmware,HMI/ES,0.2951487504
siemens,scalance_x200 4p_irt_firmware,HMI/ES,0.6417236649600002
siemens,scalance_x200 4pirt_firmware,HMI/ES,0.5185353600000002
siemens,scalance_x204 2_firmware,HMI/ES,0.4904323200000001
siemens,scalance_x302 7eec_firmware,HMI/ES,0.6641019100800002
siemens,scalance_xb208_\(e\/ip\)_firmware,HMI/ES,0.4476697747200001
siemens,scalance_xm 400_firmware,HMI/ES,0.4318272
siemens,scalance_xm408 4c_firmware,HMI/ES,0.4318272
siemens,scalance_xr324 12m_firmware,HMI/ES,0.3843974937600001
siemens,sentron_powermanager_3,HMI/ES,0.3837788841600001
siemens,sicam_a8000_cp 8000_firmware,HMI/ES,0.55178159904
siemens,sicam_a8000_cp 8031_firmware,HMI/ES,0.5226692486400001
siemens,sicam_a8000_cp 8050_firmware,HMI/ES,0.4205174400000001
siemens,sicam_a8000_firmware,HMI/ES,0.6078447648
siemens,sicam_gridedge_essential,HMI/ES,0.6280059542400002
siemens,sicam_gridedge_essential_arm,HMI/ES,0.35411509728000007
siemens,sicam_mmu_firmware,HMI/ES,0.5185353600000002
siemens,sicam_pas\/pqs,HMI/ES,0.6086504995200002
siemens,sicam_pq_analyzer_firmware,HMI/ES,0.5479445059200001
siemens,sicam_toolbox_ii,HMI/ES,0.4412931264
siemens,siemens_opc_ua_modeling_editor,Gateway,0.3793771296000001
siemens,simaris_configuration,HMI/ES,0.38817632448000006
siemens,simatic_automatic_tool,HMI/ES,0.3572797737600001
siemens,simatic_batch,HMI/ES,0.53248097952
siemens,simatic_cfu_diq_firmware,HMI/ES,0.44715226752000004
siemens,simatic_cloud_connect_7_cc712_firmware,HMI/ES,0.4318272
siemens,simatic_cn_4100,HMI/ES,0.6392331187200001
siemens,simatic_cn_4100_firmware,HMI/ES,0.6368824022400001
siemens,simatic_cp_1242 7_v2_firmware,HMI/ES,0.6348044908800001
siemens,simatic_cp_1543 1_firmware,HMI/ES,0.5025532982400001
siemens,simatic_cp_1604_firmware,HMI/ES,0.3811046400000001
siemens,simatic_cp_343 1_firmware,HMI/ES,0.5067204307200001
siemens,simatic_cp_442 1_rna_firmware,HMI/ES,0.43001421120000005
siemens,simatic_drive_controller_cpu_1504d_tf_firmware,HMI/ES,0.5584149446400002
siemens,simatic_driver_controller_firmware,HMI/ES,0.5185353600000002
siemens,simatic_easie_core_package,HMI/ES,0.49214592
siemens,simatic_easie_pcs_7_skill,HMI/ES,0.4833219081600001
siemens,simatic_energy_manager_basic,HMI/ES,0.68544
siemens,simatic_et_200_sp_open_controller_cpu_1515sp_pc2_firmware,HMI/ES,0.43275528576
siemens,simatic_et_200sp_open_controller_firmware,HMI/ES,0.4318272
siemens,simatic_hmi_basic_panels_1st_generation,HMI/ES,0.33408619776000004
siemens,simatic_hmi_basic_panels_2nd_generation_firmware,HMI/ES,0.6060115555200002
siemens,"simatic_hmi_comfort_outdoor_panels_7\""_firmware",HMI/ES,0.5235592924800001
siemens,simatic_hmi_comfort_panels_firmware,HMI/ES,0.5185353600000002
siemens,simatic_hmi_united_comfort_panels_firmware,HMI/ES,0.6060115555200002
siemens,simatic_ipc647d_firmware,HMI/ES,0.3285351619200001
siemens,simatic_mv420_firmware,HMI/ES,0.5129243481600001
siemens,simatic_mv440_sr_firmware,HMI/ES,0.5143997577600001
siemens,simatic_mv540_h_firmware,HMI/ES,0.5447140272000001
siemens,simatic_net_cp_343 1_advanced_firmware,HMI/ES,0.4318272
siemens,simatic_net_pc_software,HMI/ES,0.47567582496000005
siemens,simatic_pcs_7,HMI/ES,0.62543521152
siemens,simatic_pcs_7_firmware,HMI/ES,0.4166896003200001
siemens,simatic_pcs_firmware,HMI/ES,0.44376448032000004
siemens,simatic_pcs_neo,HMI/ES,0.51939832896
siemens,simatic_process_control_system_neo,HMI/ES,0.43784364960000005
siemens,simatic_process_historian_2013,HMI/ES,0.4544467200000001
siemens,simatic_rf166c_firmware,HMI/ES,0.526409352
siemens,simatic_rf360r_firmware,HMI/ES,0.52592680224
siemens,simatic_rtls_locating_manager,HMI/ES,0.4225737600000001
siemens,simatic_s7 1200_cpu_firmware,HMI/ES,0.46986158016000007
siemens,simatic_s7 1500_software_controller,HMI/ES,0.43289648640000006
siemens,simatic_s7 200_smart_sr_cpu_firmware,HMI/ES,0.5143997577600001
siemens,simatic_s7 300_cpu_312_firmware,HMI/ES,0.3734520451200001
siemens,simatic_s7 400h_v6_firmware,HMI/ES,0.52226860896
siemens,simatic_s7 plcsim,HMI/ES,0.3084181833600001
siemens,simatic_s7 plcsim_advanced_firmware,HMI/ES,0.4318272
siemens,simatic_step_7,HMI/ES,0.38877368544000007
siemens,simatic_wincc_oa,HMI/ES,0.43563687552
siemens,simatic_wincc_runtime_advanced,HMI/ES,0.6507104688000002
siemens,simcenter_amesim,HMI/ES,0.6414501744000002
siemens,simcenter_femap,HMI/ES,0.5859788860800001
siemens,simcenter_star ccm\+,HMI/ES,0.5074877808000001
siemens,simcenter_star ccm\+_viewer,HMI/ES,0.5094693878400001
siemens,simotics_connect_400_firmware,HMI/ES,0.4308689548800001
siemens,simotion_d425 2_dp_firmware,HMI/ES,0.3112565904000001
siemens,sinamics_sl150_firmware,HMI/ES,0.6547672454400002
siemens,sinec_ins,HMI/ES,0.65606855328
siemens,sinec_network_management_system,HMI/ES,0.58639392
siemens,sinec_nms,HMI/ES,0.6326552937600001
siemens,sinec_security_monitor,HMI/ES,0.6396951052800001
siemens,sinec_traffic_analyzer,HMI/ES,0.5215632912
siemens,sinema_remote_connect,HMI/ES,0.4008120681600001
siemens,sinema_remote_connect_client,HMI/ES,0.5661823507200001
siemens,sinema_remote_connect_server,HMI/ES,0.6593110272000002
siemens,sinema_server,HMI/ES,0.48837600000000003
siemens,sinumerik_808d_firmware,HMI/ES,0.45735298560000015
siemens,sinumerik_840d_sl_firmware,HMI/ES,0.4318272
siemens,sinumerik_analyse_mycondition_firmware,HMI/ES,0.41766600960000005
siemens,sinumerik_edge,HMI/ES,0.4300090704
siemens,sinumerik_mc_firmware,HMI/ES,0.37997640576
siemens,sipass_integrated,HMI/ES,0.6219771667200001
siemens,sipass_integrated_ac5102_\(acc g2\)_firmware,HMI/ES,0.33586560000000004
siemens,sipass_integrated_acc ap_firmware,HMI/ES,0.4225737600000001
siemens,siplus_tim_1531_irc_firmware,HMI/ES,0.48116825568000005
siemens,siport,HMI/ES,0.37540383552000006
siemens,siport_mp,HMI/ES,0.5415606604800001
siemens,siprotec_5_6md85_firmware,Protection Relay,0.57150714096
siemens,siprotec_5_with_cpu_variant_cp050,Protection Relay,0.7476706339200002
siemens,siveillance_video,HMI/ES,0.6199948742400001
siemens,siveillance_video_client,HMI/ES,0.4262819904000001
siemens,siveillance_video_management_software_2019_r1,HMI/ES,0.55481638464
siemens,siveillance_video_mobile_server,HMI/ES,0.6496500931200001
siemens,siveillance_video_open_network_bridge,HMI/ES,0.5358029644800001
siemens,software_center,HMI/ES,0.4225737600000001
siemens,solid_edge,HMI/ES,0.5444138044800001
siemens,solid_edge_se2020,HMI/ES,0.5319315993600001
siemens,solid_edge_se2020_firmware,HMI/ES,0.5961148300800001
siemens,solid_edge_se2021_firmware,HMI/ES,0.5222514729600001
siemens,solid_edge_se2022,HMI/ES,0.42632825760000004
siemens,solid_edge_se2023,HMI/ES,0.4548024633600001
siemens,solid_edge_se2024,HMI/ES,0.4887536774400001
siemens,spectrum_power_4,HMI/ES,0.5168879049600001
siemens,spectrum_power_5,HMI/ES,0.45894834720000005
siemens,spectrum_power_7,HMI/ES,0.42355976544000007
siemens,star ccm\+,HMI/ES,0.39695920992000006
siemens,syngo_dynamics_cardiovascular_imaging_and_information_system,HMI/ES,0.49318504704000005
siemens,teamcenter,HMI/ES,0.6368776041600002
siemens,teamcenter_active_workspace,HMI/ES,0.53746824096
siemens,teamcenter_visualization,HMI/ES,0.5642291894400001
siemens,tecnomatix,HMI/ES,0.4548024633600001
siemens,tecnomatix_plant_simulation,HMI/ES,0.56787401664
siemens,tecnomatix_robotexpert,HMI/ES,0.5019939792
siemens,telecontrol_server_basic,HMI/ES,0.5260752000000001
siemens,tia_administrator,HMI/ES,0.25292736000000005
siemens,tia_multiuser_server,HMI/ES,0.3811046400000001
siemens,tia_portal,HMI/ES,0.3746837808000001
siemens,totally_integrated_automation_portal,HMI/ES,0.33604792703999997
siemens,unicam_fx,HMI/ES,0.4119700032000001
siemens,wincc,HMI/ES,0.4069080288000001
siemens,xpedition_designer,HMI/ES,0.3943058716800001
siemens,xpedition_layout_browser,HMI/ES,0.4225737600000001
siemens healthineers,syngo_fastview,HMI/ES,0.4225737600000001
silabs,unify_software_development_kit,Other ICS Device,0.3833591328000001
silabs,z\/ip_gateway_sdk,Other ICS Device,0.49771864800000015
siretta,quartz gold_firmware,Other ICS Device,0.5381029584000001
siteorigin,siteorigin_widgets_bundle,Other ICS Device,0.32648041440000014
skeepers,verified_reviews_\(avis_verifies\),Other ICS Device,0.27703287360000006
skyhighsecurity,secure_web_gateway,Other ICS Device,0.32809492800000006
smart hmi,webiq,Other ICS Device,0.5384440656
smartptt,scada_server,Other ICS Device,0.5062472352000001
smartptt,smartptt_scada,Other ICS Device,0.5129593056
snowflake,snowflake_connector,Other ICS Device,0.2733275664
softing,datafeed_opc_suite,Gateway,0.47514962880000006
softing,edgeaggregator,Other ICS Device,0.42187824000000007
softing,opc,Gateway,0.4474386
softing,opc_ua_c\+\+_software_development_kit,Gateway,0.3963411648
softing,secure_integration_server,Other ICS Device,0.5147138304000002
solar log,2000_pm\+_firmware,Other ICS Device,0.34352065440000007
solar log,solar log_250_firmware,Other ICS Device,0.5307999984000001
solax,pocket_wifi_3_firmware,Other ICS Device,0.45753120000000014
sophos,cloud_optix,Other ICS Device,0.3626392896000001
spidercontrol,scadawebserver,Other ICS Device,0.33881652000000007
splunk,splunk,Other ICS Device,0.5290890192000002
squid cache,squid,Other ICS Device,0.4754099952000001
starliteproject,starlite,Other ICS Device,0.47543116320000006
sungrowpower,winet s_firmware,Other ICS Device,0.38102400000000003
supcon,inplant_scada,Other ICS Device,0.3716610912
swiftsensors,sg3 1010_firmware,Other ICS Device,0.6048
swisslog healthcare,hmi 3_control_panel_firmware,Other ICS Device,0.5982984000000001
talend,open_studio,Other ICS Device,0.45753120000000014
talend,open_studio_for_mdm,Other ICS Device,0.25593230880000006
tel ster,telwin_scada_webinterface,Other ICS Device,0.38102400000000003
tenable,nessus_amazon_machine_image,Other ICS Device,0.31937582880000004
tenda,ax3_firmware,Other ICS Device,0.6030887184000001
tenda,it7 lcs_firmware,Other ICS Device,0.5970854736000002
tenda,o3_firmware1.0.0.10\(2478\),Other ICS Device,0.45680241600000016
teradici,pcoip_connection_manager_and_security_gateway,Other ICS Device,0.2290232448
tesla,model_3_firmware,Other ICS Device,0.4061232000000001
tesla,solarcity_solar_monitoring_gateway,Other ICS Device,0.44850788640000006
the guild,graphql_mesh,Other ICS Device,0.4004710416000001
the guild,graphql_mesh_cli,Other ICS Device,0.3656412144000001
thorntech,sftp_gateway_firmware,Other ICS Device,0.5880171024
thoughtworks,gocd,Other ICS Device,0.43677960480000005
thrivethemes,focusblog,Other ICS Device,0.5131226016
tianyisc,tewa 700g_firmware,Other ICS Device,0.27900482400000004
tibco,api_exchange_gateway,Other ICS Device,0.5052057696000001
tibco,hawk,Other ICS Device,0.4242672000000001
tibco,partnerexpress,Other ICS Device,0.5126780736000002
tieline,ip_audtio_gateway_firmware,Other ICS Device,0.6048
titanhq,spamtitan,Other ICS Device,0.5029066224000001
tranzware_payment_gateway_project,tranzware_payment_gateway,Other ICS Device,0.4435521552000001
trianglemicroworks,dnp3_source_code_library,Other ICS Device,0.5257514304000002
trianglemicroworks,iec_60870 6_software_library,Other ICS Device,0.36143724960000007
trianglemicroworks,iec_61850_source_code_library,Other ICS Device,0.38102400000000003
trianglemicroworks,scada_data_gateway,Other ICS Device,0.5021977968000001
tripay,payment_gateway,Other ICS Device,0.3106307232
tyk,tyk,Other ICS Device,0.59438232
ubikasec,waap_cloud,Other ICS Device,0.4164610464000001
ui,unifi_network_application,Other ICS Device,0.35469856800000005
unified automation,.net_based_opc_ua_client\/server_sdk,Gateway,0.42201371520000003
unified automation,opc_ua_c\+\+_demo_server,Gateway,0.38102400000000003
unified automation,uagateway,Other ICS Device,0.34776000000000007
unitronics,visilogic,Other ICS Device,0.40160352960000006
vadesecure,secure_gateway,Other ICS Device,0.3969296352
vanderwijk,content_blocks,Other ICS Device,0.36838247040000005
vertigis,weboffice,Other ICS Device,0.4367043072000001
visam,vbase_editor,Other ICS Device,0.38260524960000003
visual_voice_mail_project,visual_voice_mail,Other ICS Device,0.45200695679999997
vmware,spring_cloud_gateway,Other ICS Device,0.6048
void,aural_rec_monitor,Other ICS Device,0.40073775840000003
void,aurall_rec_monitor,Other ICS Device,0.5388547248000001
voltronicpower,snmp_web_pro,Other ICS Device,0.5083132320000001
wago,0852 0303_firmware,Other ICS Device,0.4773148128000001
wago,0852 0602_firmware,Other ICS Device,0.5211706752000002
wago,750 331_firmware,Other ICS Device,0.2945376000000001
wago,750 352_firmware,Other ICS Device,0.38102400000000003
wago,750 362_firmware,Other ICS Device,0.43424640000000003
wago,750 363\/040 000_firmware,Other ICS Device,0.38102400000000003
wago,750 8100_firmware,Other ICS Device,0.45753120000000014
wago,750 8202_firmware,Other ICS Device,0.49977648
wago,750 823_firmware,Other ICS Device,0.527089248
wago,750 852_firmware,Other ICS Device,0.4043088
wago,750 880\/040 000_firmware,Other ICS Device,0.49961772000000004
wago,750 890\/040 000_firmware,Other ICS Device,0.4485459888000001
wago,750 893_firmware,Other ICS Device,0.5480730864000001
wago,751 9301_firmware,Other ICS Device,0.45753120000000014
wago,852 111\/000 001_firmware,Other ICS Device,0.43424640000000003
wago,compact_controller_100_firmware,Other ICS Device,0.45753120000000014
wago,pfc100_firmware,Other ICS Device,0.31341703680000005
wago,pfc200_firmware,Other ICS Device,0.4841898768
wago,pfc_100_firmware,Other ICS Device,0.45753120000000014
wago,telecontrol_configurator,Other ICS Device,0.45231782400000003
watchguard,authentication_gateway,Other ICS Device,0.5522325984
wavlink,wl wn533a8_firmware,Other ICS Device,0.471158856
we con,plc_editor,Other ICS Device,0.5284222272000001
weintek,cmt fhd_firmware,Other ICS Device,0.49932892800000006
weintek,cmt2078x_firmware,Other ICS Device,0.4902457392000001
wireshark,wireshark,Other ICS Device,0.4076364096
wisdomgarden,tronclass_ilearn,Other ICS Device,0.3575396160000001
woo myghpay payment gateway_project,woo myghpay payment gateway,Other ICS Device,0.37425659040000003
woocommerce,stripe_payment_gateway,Other ICS Device,0.46636702560000004
woocommerce,woocommerce,Other ICS Device,0.2912112
wp media,search_\&_replace,Other ICS Device,0.5138211456000001
xarrow,xarrow,Other ICS Device,0.37285920000000006
xinje,xd5e 30r e_firmware,Other ICS Device,0.40403361600000004
xinje,xd\/e_series_plc_program_tool,Other ICS Device,0.3562272
yanco,woocommerce_cvr_payment_gateway,Other ICS Device,0.2661797376000001
yanco,woocommerce_ean_payment_gateway,Other ICS Device,0.28284107040000006
yokogawa,aw810d_firmware,Other ICS Device,0.4715764704
yokogawa,b\/m9000_vp,Other ICS Device,0.4901024016
yokogawa,centum_cs_3000_cp401_firmware,Other ICS Device,0.4334761872000001
yokogawa,centum_cs_3000_firmware,Other ICS Device,0.5924009952000001
yokogawa,centum_vp_firmware,Other ICS Device,0.5328659952000001
yokogawa,stardom_fcj_firmware,Other ICS Device,0.46885789440000003
yokogawa,widefield3,Other ICS Device,0.45753120000000014
yokogawa,wtviewere_761941,Other ICS Device,0.5510260224000001
zohocorp,manageengine_application_control_plus,Other ICS Device,0.3595729536000001
zohocorp,manageengine_opmanager,Other ICS Device,0.43424640000000003
zte,zxhn_f677_firmware,Other ICS Device,0.41774140800000004
zte,zxhn_f680_firmware,Other ICS Device,0.4029244128
zte,zxhn_h2640_firmware,Other ICS Device,0.1932336
,,Other ICS Device,0.5853541680000001
